Index Name,Date,Close,P/E,P/B,cagr_curve,cagr_dev,fwd_1m,fwd_3m,fwd_6m,fwd_1y,fwd_2y,fwd_3y,fwd_4y,fwd_5y,Year
NIFTY MIDCAP 50,2016-04-27,3387.0,28.49,1.6,8003.726130504308,-57.68221020093065,-0.47534691467374657,6.733097136108657,19.716563330380875,36.03188662533214,60.15648066135222,43.56214939474461,4.258931207558314,96.63123708296426,2016
NIFTY MIDCAP 50,2016-04-28,3319.7,27.92,1.57,8006.501513869599,-58.53744617109845,2.05139018586018,9.64394372985511,23.490074404313653,40.324426906045744,64.51034732054102,46.47257282284545,8.377263005693303,104.0410278037172,2016
NIFTY MIDCAP 50,2016-04-29,3318.1,27.83,1.57,8009.277859630743,-58.57179563310873,2.100599740815534,11.00479189897834,23.870588589855622,41.217865646002224,64.58967481389952,46.54320243512853,9.977095325638174,103.89680841445409,2016
NIFTY MIDCAP 50,2016-05-02,3341.1,27.98,1.58,8017.612674627076,-58.32799443438561,0.8515159677950468,10.318457992876606,20.138577115321297,40.24572745502979,60.587830355272196,44.373110652180415,6.212025979467839,100.16012690431295,2016
NIFTY MIDCAP 50,2016-05-03,3302.55,27.65,1.56,8020.39287331,-58.8230894400433,0.9568363840062988,9.377602155909814,19.774113942256722,41.171216181435554,60.291290063738614,46.61246612466123,7.451817534935112,102.49655569181391,2016
NIFTY MIDCAP 50,2016-05-04,3259.85,29.7,1.54,8023.17403605854,-59.36957137724721,2.7915394880132505,11.522002546129428,19.318373544794998,43.86551528444562,62.16850468579842,47.50525330920134,8.859303342178325,105.09686028498244,2016
NIFTY MIDCAP 50,2016-05-05,3259.95,29.65,1.54,8025.956163207002,-59.38240960068497,2.788386324943648,13.463396677863159,20.607678031871668,42.51752327489686,63.95190110277766,47.50072853878127,7.940305832911565,106.91114894400222,2016
NIFTY MIDCAP 50,2016-05-06,3288.7,29.91,1.56,8028.739255089796,-59.0384007312837,1.889804482014168,13.227111016511085,19.55331894061485,42.19296378508226,62.5186243804543,46.21126889044302,8.48207498403626,107.70213154133855,2016
NIFTY MIDCAP 50,2016-05-09,3333.55,30.32,1.58,8037.094322490101,-58.52294540488633,1.925874818136819,11.217770844895082,15.651482653627525,40.37287576307538,58.845675031122965,40.857344272622285,7.007544509606878,107.52951058181219,2016
NIFTY MIDCAP 50,2016-05-10,3322.5,30.08,1.57,8039.881276656723,-58.67476290170273,1.8690744920993208,9.987960872836709,19.19488337095561,41.38148984198644,56.35665914221217,41.712565838976666,7.36343115124154,108.2197140707299,2016
NIFTY MIDCAP 50,2016-05-11,3314.45,31.8,1.57,8042.669197231506,-58.789179080734556,1.4180331578391492,10.473834271146053,14.364374179728179,41.78672177887734,57.8255819215858,38.45283531204273,7.62419104225438,110.67447087752117,2016
NIFTY MIDCAP 50,2016-05-12,3336.95,32.01,1.58,8045.458084549558,-58.52380355559548,0.7342033893225741,9.896762013215653,9.183535863588022,39.67245538590631,54.84948830518888,37.519291568648015,6.309654025382461,106.92848259638295,2016
NIFTY MIDCAP 50,2016-05-13,3324.55,31.89,1.57,8048.247938946113,-58.69225171465906,1.1099246514565841,11.012016663909407,9.590771683385713,41.68534087320086,55.42705027748116,38.03221488622519,9.717104570543377,104.09077920320043,2016
NIFTY MIDCAP 50,2016-05-16,3330.1,33.28,1.58,8056.623307960824,-58.66630630838235,1.9518933365364477,10.827002192126379,9.538752590012312,41.98372421248611,52.959370589471774,38.21957298579623,3.023933215218766,107.5523257559833,2016
NIFTY MIDCAP 50,2016-05-17,3339.5,33.59,1.58,8059.417034026,-58.564000523846985,1.7532564755202928,11.28761790687227,9.040275490342875,41.350501572091616,52.81030094325499,39.96107201676897,2.733942206917206,106.96810899835305,2016
NIFTY MIDCAP 50,2016-05-18,3345.0,35.42,1.58,8062.211728847571,-58.510144455383326,2.2690582959641326,11.801195814648736,9.125560538116595,36.96562032884903,49.90433482810166,45.955156950672645,2.5650224215246764,110.762331838565,2016
NIFTY MIDCAP 50,2016-05-19,3283.15,34.76,1.55,8065.0073927614585,-59.29141983246403,4.195665747833632,15.255166532141384,7.282640147419395,38.99608607587224,50.351034829355946,48.704750011421936,5.136835051703392,114.62924325723773,2016
NIFTY MIDCAP 50,2016-05-20,3278.65,34.52,1.55,8067.804026103712,-59.36130836356717,4.338675979442752,14.341268509904982,7.429887301175775,37.152486541716854,50.557394049380065,48.90884967898372,6.9129062266481744,114.31076815152576,2016
NIFTY MIDCAP 50,2016-05-23,3250.35,34.28,1.54,8076.199746062833,-59.753967185066806,4.710261971787655,15.992123925115752,10.898826280246743,35.54078791514761,51.5082991062501,47.32413432399589,9.74818096512684,120.02707400741457,2016
NIFTY MIDCAP 50,2016-05-24,3229.9,39.57,1.53,8079.000260481308,-60.02104349718663,3.659556023406285,17.587231802842183,10.393510635004176,34.126443543143736,51.583640360382674,52.00470602805041,10.443047772376834,121.42016780705282,2016
NIFTY MIDCAP 50,2016-05-25,3282.55,40.18,1.55,8081.801746010112,-59.38343820892964,3.0540281183835782,15.227490822683576,10.860459094301689,34.505186516580075,52.891806674688866,52.35716135321624,8.67161200895643,117.28534218823779,2016
NIFTY MIDCAP 50,2016-05-26,3332.75,51.15,1.58,8084.604202985991,-58.77658427893016,1.5017628084915025,13.877428549996251,9.844722826494623,34.75658240192034,52.599204860850655,50.06226089565673,7.0347310779386385,113.76790938414226,2016
NIFTY MIDCAP 50,2016-05-27,3370.9,37.17,1.7,8087.407631745806,-58.31915301550921,0.3530214482779126,13.33620101456583,8.601560414132713,30.484440357174634,50.87217063692189,48.36393841407338,6.903200925568842,112.83930107686375,2016
NIFTY MIDCAP 50,2016-05-30,3387.8,43.4,1.71,8095.823752099214,-58.15373328598517,3.1023082826613146,14.21423932935828,10.694255859259695,31.2769348839955,48.81929275636105,46.592183718047096,13.315425940138148,112.69998228939136,2016
NIFTY MIDCAP 50,2016-05-31,3376.3,43.47,1.7,8098.631071365708,-58.31023823350135,3.4534845837159045,15.195628350561252,11.071291058259035,32.907324586085366,48.47762343393656,46.98930782217219,13.70138909457097,113.42445872700884,2016
NIFTY MIDCAP 50,2016-06-01,3349.15,47.55,1.69,8101.439364102192,-58.65981525653058,5.64919457175701,15.435259692757853,10.459370287983516,35.41047728528135,47.90021348700415,49.43642416732605,14.62311332726214,113.90502067688817,2016
NIFTY MIDCAP 50,2016-06-02,3369.55,47.84,1.7,8104.248630646226,-58.42242564896093,6.264931519045569,16.15646006143252,7.863067768693144,35.57299936193259,45.629238325592425,48.531703046400864,15.226068762891188,116.06445964594676,2016
NIFTY MIDCAP 50,2016-06-03,3334.15,47.33,1.68,8107.058871335493,-58.873494655519146,7.393188668776141,18.578948157701358,9.963558928062621,37.454823568225784,47.175442016705915,50.10872336277612,16.381986413328733,120.36651020499977,2016
NIFTY MIDCAP 50,2016-06-06,3350.85,47.2,1.7,8115.495441653216,-58.71046907621212,6.050703552829884,17.987973200829632,10.166077263977801,35.774504976349306,46.968679588761056,46.75380873509707,18.04765954906964,124.22818090932152,2016
NIFTY MIDCAP 50,2016-06-07,3381.75,47.63,1.71,8118.309582302536,-58.344160619693206,5.081688474902046,17.52347157536778,8.6715457972943,35.425445405485334,47.6528424632217,45.50750351149553,16.96902491313668,122.17934501367638,2016
NIFTY MIDCAP 50,2016-06-08,3414.0,48.09,1.73,8121.124698787237,-57.96148776646876,3.513473930872868,17.270064440538956,9.639718804920916,34.42589338019919,47.002050380785,44.19009958992384,15.864089045108365,120.31927357937904,2016
NIFTY MIDCAP 50,2016-06-09,3397.75,47.86,1.72,8123.940791445701,-58.17608612340278,5.259362813626667,17.01420057390921,11.381060996247516,35.79574718563756,47.35928187771319,44.8796998013391,15.97674931940254,119.84254285924507,2016
NIFTY MIDCAP 50,2016-06-10,3384.6,47.67,1.71,8126.757860616429,-58.35239516114644,5.668321219641914,13.155173432606503,9.99822726466939,35.12379601725462,47.931808780949005,45.44259292087691,17.96371801690009,124.23033741062461,2016
NIFTY MIDCAP 50,2016-06-13,3361.45,47.35,1.69,8135.214930588946,-58.68025579311094,5.885852831367422,16.77549866872927,10.852459504083068,36.21353880022016,49.890672180160344,45.6945663329813,17.59508545419388,125.25993246961878,2016
NIFTY MIDCAP 50,2016-06-14,3393.8,47.8,1.71,8138.035909196071,-58.29706285560907,5.542459779598086,15.66238434792857,9.125464081560498,35.4189993517591,48.66521303553537,43.02109729506749,16.474158760091928,123.11273498732982,2016
NIFTY MIDCAP 50,2016-06-15,3416.8,48.13,1.72,8140.8578660097155,-58.0289933046729,3.8296066494966086,14.886736127370636,9.00842893935845,34.969854834933244,47.10108873800045,40.24672207913835,15.690119409974246,123.12690236478576,2016
NIFTY MIDCAP 50,2016-06-16,3395.1,47.82,1.71,8143.680801369088,-58.31000646011042,3.512414950958731,15.501752525698809,9.232423198138505,35.85166858119055,47.64071750463905,41.14311802303319,17.095225472003772,122.04795145945626,2016
NIFTY MIDCAP 50,2016-06-17,3398.05,47.86,1.71,8146.504715613507,-58.288246080710756,3.4225511690528343,16.612468915995947,9.090507791233193,35.582172128132285,47.51254395903533,41.020585335707224,17.25989905975487,118.72544547608186,2016
NIFTY MIDCAP 50,2016-06-20,3420.9,48.18,1.72,8154.982335052037,-58.051411279014474,4.111491128065725,14.990207255400612,6.54506124119385,34.77008974246545,45.50118389897395,41.45254172878481,21.834897249261886,116.6140489344909,2016
NIFTY MIDCAP 50,2016-06-21,3423.35,48.22,1.72,8157.810168232222,-58.035919819131664,2.976616472169069,14.459520644982259,6.597338863978264,34.70138899031652,44.40241284122277,40.600581301941084,21.747703273109686,116.45902405538435,2016
NIFTY MIDCAP 50,2016-06-22,3400.25,47.89,1.71,8160.638981995829,-58.33353236797141,5.095213587236236,17.385486361296977,5.8907433276965016,34.678332475553255,45.93338725093745,41.25284905521654,22.57481067568563,117.45018748621425,2016
NIFTY MIDCAP 50,2016-06-23,3403.45,47.94,1.71,8163.468776682888,-58.30877665973087,6.397919757892723,17.54249364615317,5.757393233336772,32.72120936108951,45.183563736796486,41.1200399594529,23.68332133570348,116.96807651059954,2016
NIFTY MIDCAP 50,2016-06-24,3348.1,47.16,1.69,8166.299552633547,-59.00101412615616,8.156865087661647,18.715092141811773,4.435351393327558,33.06800872136435,47.58370419043636,43.45300319584242,23.41626594187749,119.60216242047727,2016
NIFTY MIDCAP 50,2016-06-27,3382.8,47.65,1.7,8174.797771470342,-58.61915983040201,6.865614284025057,17.278585786922072,5.369811990067386,31.703027078160105,43.58223956485752,45.00561664892988,37.934551259311824,122.30844271018091,2016
NIFTY MIDCAP 50,2016-06-28,3413.6,48.08,1.72,8177.632475879217,-58.25686700803967,6.627900164049683,18.404323880946794,4.766229200843686,31.0566557300211,39.27818139207873,42.723224748066556,36.690004687133836,120.30261307710335,2016
NIFTY MIDCAP 50,2016-06-29,3452.7,48.63,1.74,8180.468163254191,-57.793369143478024,6.677382917716579,11.738639325745082,5.485562023923318,30.303820198685095,40.490051264228,41.684768442088796,35.14206273351292,116.47406377617516,2016
NIFTY MIDCAP 50,2016-06-30,3492.9,49.2,1.76,8183.30483393612,-57.31675562769013,6.099516161355889,13.36282172406882,4.849838243293547,29.398207792951414,38.015688969051496,40.054109765524345,33.586704457614026,113.99982822296657,2016
NIFTY MIDCAP 50,2016-07-01,3538.35,49.84,1.78,8186.142488265977,-56.77634484041937,4.736671047239538,15.179391524298037,4.466771235180245,29.3639690816341,36.242881569092944,38.25511891135698,31.87078723133665,110.25477977023188,2016
NIFTY MIDCAP 50,2016-07-04,3580.65,50.43,1.8,8194.661356554618,-56.30508883523338,1.530448382276961,14.814349349978361,3.912697415273758,27.62766536801975,36.820130423247186,37.65517433985448,30.31293200955134,109.94512169578145,2016
NIFTY MIDCAP 50,2016-07-05,3579.1,50.41,1.8,8197.502948888283,-56.339143488989095,3.3458131932608826,15.992847363862417,5.5879969824816245,29.59682601771394,35.33569891872259,35.17225000698498,30.369366600542037,110.03604258053699,2016
NIFTY MIDCAP 50,2016-07-07,3553.6,50.05,1.79,8203.189089960992,-56.68026226106536,4.786695182350287,16.282080144079238,6.372411076091855,30.792717244484493,39.824403421882046,32.396724448446655,31.30487393066188,113.26682800540296,2016
NIFTY MIDCAP 50,2016-07-08,3533.95,49.78,1.78,8206.03363938352,-56.93473661819538,5.369345916042945,17.020614326744866,6.963878945655733,31.97838113159497,40.60187608766397,33.13289661709986,32.03497502794326,112.89491928295536,2016
NIFTY MIDCAP 50,2016-07-11,3576.45,50.37,1.8,8214.573207299212,-56.46213248398494,2.3808525213549814,13.37080065428009,7.80802192117882,29.1070754519146,38.56897202533241,31.64031371891123,30.465964853416104,113.1443190873632,2016
NIFTY MIDCAP 50,2016-07-12,3596.15,50.65,1.81,8217.421704294331,-56.237489940175614,1.9757240382075159,12.749746256413118,7.118724191148873,30.00987166831195,37.113301725456395,31.768697078820416,29.751261766055357,111.97669730128052,2016
NIFTY MIDCAP 50,2016-07-13,3559.3,50.13,1.79,8220.27118903829,-56.700941877120584,3.6903323687241807,13.917062343719277,7.8217627061500705,31.69302952827804,36.67153653808333,31.85879245919141,31.094597252268706,114.679852780041,2016
NIFTY MIDCAP 50,2016-07-14,3581.9,50.45,1.8,8223.121661873596,-56.44111631465414,3.0360981601943005,14.359697367319013,7.571400653284566,31.486082805215098,32.03467433485023,31.02682933638572,30.267455819537116,113.69943326167675,2016
NIFTY MIDCAP 50,2016-07-15,3547.65,49.97,1.79,8225.973123142887,-56.87257973139895,4.030837314842217,13.487801784279728,8.60992487985004,32.99930940199851,33.30937381083252,32.29179879638633,31.525094076360418,116.26146885966766,2016
NIFTY MIDCAP 50,2016-07-18,3514.35,49.5,1.77,8234.533440982748,-57.32180790584559,6.413703814361127,16.789733521134774,10.452857569678597,33.73312276807945,36.63266322364023,31.46527807418156,32.77135174356567,117.12549973679343,2016
NIFTY MIDCAP 50,2016-07-19,3509.4,49.43,1.77,8237.388859416664,-57.39669378375661,7.824699378811184,16.866130962557712,10.896449535533147,35.034478828289714,35.66564085028781,28.343876446116155,32.95862540605232,117.43175471590584,2016
NIFTY MIDCAP 50,2016-07-20,3561.55,50.16,1.79,8240.2452679995,-56.77859233351869,5.258946245314533,15.748761073128259,7.08960986087519,32.39179570692534,34.719433954317644,26.10661088570987,31.01177857955104,110.67793516867654,2016
NIFTY MIDCAP 50,2016-07-21,3525.25,49.65,1.78,8243.10266707461,-57.23394282008775,6.342812566484635,17.63988369619176,8.626338557549108,33.54797532089921,37.42429614920928,27.40514857102334,32.36082547337069,115.2542372881356,2016
NIFTY MIDCAP 50,2016-07-22,3573.5,50.33,1.8,8245.961056985452,-56.66363234916373,4.906953966699312,15.974534769833504,7.159647404505387,32.1085770253253,35.56877011333428,25.684902756401296,30.573667272981673,112.34783825381278,2016
NIFTY MIDCAP 50,2016-07-25,3621.2,51.0,1.8,8254.542175168825,-56.13081957599984,4.451563017784177,14.6125593725837,8.149232298685538,31.463327073898164,35.067104827129135,21.103501601679,28.853694907765394,108.46818734121287,2016
NIFTY MIDCAP 50,2016-07-26,3594.4,50.63,1.87,8257.404531859635,-56.470583630344294,5.5878588916091765,14.229078566659247,9.787447139995532,32.72312486089473,37.244046294235474,22.999666147340324,29.81443356332072,110.02253505452929,2016
NIFTY MIDCAP 50,2016-07-27,3615.05,50.92,1.88,8260.26788110529,-56.23568082738405,5.681802464696184,12.164423728579132,9.160315901578109,31.29140675785951,37.843183358459775,20.938852851274525,29.07290355596741,107.35397850652136,2016
NIFTY MIDCAP 50,2016-07-28,3639.85,51.99,1.89,8263.132223249968,-55.9507230229409,4.96174292896685,12.62826764839211,8.266824182315213,31.612566451914237,37.268019286509066,20.114839897248515,28.19346951110624,105.25296372103243,2016
NIFTY MIDCAP 50,2016-07-29,3683.25,52.61,1.88,8265.997558637971,-55.44094982037586,3.7249711531935015,11.590307473019745,6.991108396117562,30.120138464671143,35.650580329871715,18.69951808864454,26.682956627978015,105.08654041946653,2016
NIFTY MIDCAP 50,2016-08-01,3705.95,52.93,1.89,8274.5995277067,-55.21293825047383,4.321429053279191,10.991783483317374,6.6959888827426095,29.468827156329702,34.83722122532684,16.080896936008315,25.90698741213455,109.90164465251829,2016
NIFTY MIDCAP 50,2016-08-02,3685.85,52.64,1.88,8277.468839513374,-55.471291146332014,6.188531817626863,8.901610212027066,8.361707611541448,30.3091552830419,35.594231995333516,16.507725490728053,26.593594421910826,111.04629868280047,2016
NIFTY MIDCAP 50,2016-08-03,3612.25,51.59,1.84,8280.33914628666,-56.375579113568996,9.44978891272752,9.505156066163757,12.440999377119532,30.851962073499895,39.5086165132535,17.01986296629525,29.172953145546398,115.33808568066996,2016
NIFTY MIDCAP 50,2016-08-04,3635.45,51.92,1.85,8283.21044837157,-56.11061649755974,8.75132377009724,6.990881458966558,12.41937036680465,30.3057393170034,38.90990111265455,16.273088613514155,28.3486225914261,111.41949414790466,2016
NIFTY MIDCAP 50,2016-08-05,3698.85,52.83,1.89,8286.082746113243,-55.36069197794311,6.887275774903001,6.296551630912317,10.492450356191796,29.744380010003123,36.52892115116862,14.280114089514306,26.148667829190163,108.013301431526,2016
NIFTY MIDCAP 50,2016-08-08,3723.7,53.18,1.9,8294.705616731988,-55.10750866807626,7.516717243601789,5.992695437333828,10.13776620028466,27.671402100061783,34.970593764266724,15.319440341595714,25.306818486988767,103.66973708945406,2016
NIFTY MIDCAP 50,2016-08-09,3707.5,52.95,1.89,8297.58190055446,-55.318307858434544,7.238031018206326,3.9865138233310837,11.109912339851636,25.847606203641284,36.63519892110587,16.949426837491565,25.85434929197572,104.55967633175996,2016
NIFTY MIDCAP 50,2016-08-10,3654.35,52.19,1.86,8300.459181761167,-55.97412239518259,4.802495655862193,8.370845704434448,12.734138766128034,23.55001573467237,37.853517041334285,15.206534677849692,27.684813988807868,104.09648774747905,2016
NIFTY MIDCAP 50,2016-08-11,3661.6,52.3,1.85,8303.337460697969,-55.90206929043432,4.594985798558016,3.5216845095040528,11.45947126939042,22.636279222197953,37.14496395018572,14.978424732357443,27.431996941227887,104.23039108586414,2016
NIFTY MIDCAP 50,2016-08-12,3667.2,52.38,1.88,8306.216737710833,-55.84993606835897,4.4352639616055844,-0.6489965095985983,11.289267015706805,26.199825479930205,36.935536649214654,14.802846858638752,27.23740183246075,106.16955715532286,2016
NIFTY MIDCAP 50,2016-08-16,3690.65,52.71,1.89,8317.743833446626,-55.62919375853508,6.252286182650746,-1.162396867760429,10.263774673837943,27.006082939319633,38.254778968474376,16.755856014523186,26.428948830151878,102.82741522496038,2016
NIFTY MIDCAP 50,2016-08-17,3716.45,53.08,1.9,8320.62810603363,-55.33450176309347,6.621910694345412,-2.0194002340943595,10.16696040576357,25.813612452743897,38.92020611067013,16.194217600129157,25.551265320399864,100.79914972621724,2016
NIFTY MIDCAP 50,2016-08-18,3739.75,53.41,1.92,8323.513378775066,-55.07005479757681,5.957617487799993,-2.3932081021458607,10.855003676716347,24.466876128083427,39.6871448626245,15.470285446888177,24.76903536332644,99.61494752323017,2016
NIFTY MIDCAP 50,2016-08-19,3784.0,54.05,1.94,8326.39965201775,-54.554187186018424,4.718551797040171,-6.917283298097255,9.558668076109921,20.981765327695555,38.05364693446089,14.119978858350946,23.30998942917548,91.28964059196616,2016
NIFTY MIDCAP 50,2016-08-22,3748.85,53.54,1.92,8335.064478223228,-55.02314337466125,6.469984128466066,-4.737452818864451,10.523227122984391,21.230510689944925,39.326726862904614,9.909705643063882,24.466169625351775,91.70679008229192,2016
NIFTY MIDCAP 50,2016-08-23,3770.15,58.25,1.93,8337.954756941455,-54.783275876361635,6.109836478654684,-4.391071973263672,10.095089054812135,22.113178520748523,38.53958065328964,11.551264538546203,23.7629802527751,90.62371523679428,2016
NIFTY MIDCAP 50,2016-08-24,3797.95,58.68,1.95,8340.846037896803,-54.46565033398366,4.653826406350792,-6.11777406232309,9.419555286404503,21.64852091259759,37.445200700377846,12.689740517910963,22.85706762858912,92.615753235298,2016
NIFTY MIDCAP 50,2016-08-25,3782.4,58.44,1.94,8343.738321436818,-54.667801718059415,5.0840736040609125,-3.7899217428087995,9.869395093062593,23.804991539763122,39.61373730964466,13.153024534686963,23.362151015228427,93.259570642978,2016
NIFTY MIDCAP 50,2016-08-26,3795.25,62.5,1.92,8346.631607909152,-54.52956140530183,4.728278769514516,-3.541268691127064,9.497398063368689,23.385811211382656,39.14103155259865,12.769909755615561,22.94447006126079,92.12304854752651,2016
NIFTY MIDCAP 50,2016-08-29,3820.45,62.91,1.94,8355.317488398468,-54.27522646141486,0.9828685102540424,-3.428915441898206,9.600963237314986,21.019775157376763,39.287256736771845,10.479132039419458,22.133518302817734,96.34074520017278,2016
NIFTY MIDCAP 50,2016-08-30,3869.35,67.39,1.96,8358.214790079077,-53.70602338919562,2.3337253026994187,-3.0819129828007275,8.215850207399189,21.236124930543898,37.760864227841886,10.136069365655743,20.590021579851925,93.85943375502346,2016
NIFTY MIDCAP 50,2016-08-31,3889.35,67.74,1.97,8361.113096432102,-53.482868188211874,1.8074999678609593,-3.580289765642075,7.659377530949896,21.04079087765307,37.438132335737336,7.326417010554476,19.969917852597497,92.91012637073032,2016
NIFTY MIDCAP 50,2016-09-01,3866.1,67.34,1.96,8364.012407805929,-53.77696957513043,5.415017718113857,-4.310545510980058,8.619797728977542,23.406016398955032,37.38134036884717,7.97185794469879,20.691394428493837,96.19642533819611,2016
NIFTY MIDCAP 50,2016-09-02,3913.95,68.17,1.98,8366.912724549056,-53.22109685073898,4.126266303861836,-7.139845935691557,5.0971524930057965,20.861278248316918,35.70178464211349,6.651847877463957,19.21588165408348,96.4767051188697,2016
NIFTY MIDCAP 50,2016-09-06,3953.6,68.86,2.0,8378.524052188875,-52.812691407538196,4.253085795224609,-6.629401052205585,5.857952246054232,21.34130918656416,30.38875961149332,7.623431808984216,18.020285309591255,96.21990084985836,2016
NIFTY MIDCAP 50,2016-09-07,3974.35,69.22,2.01,8381.429401010284,-52.58147733701678,3.971718645816291,-7.532049265917696,5.254947349881101,21.224854378703427,31.691974788330167,8.56743870066805,17.404103815718308,95.6219255978965,2016
NIFTY MIDCAP 50,2016-09-08,4003.6,69.73,2.02,8384.33575729455,-52.249049705377274,3.293286042561694,-6.506644020381658,3.368218603257067,20.42911379758219,27.888650214806667,7.774253172145085,16.546358277550222,95.02572684583876,2016
NIFTY MIDCAP 50,2016-09-09,3975.85,69.25,2.01,8387.24312139102,-52.59646176393886,4.014235949545375,-4.814064916936001,4.186526151640546,22.239269590150545,28.781266898902125,8.526478614635868,17.359809851981332,96.9138674748796,2016
NIFTY MIDCAP 50,2016-09-12,3829.85,70.38,1.94,8395.971264048976,-54.38466998572067,5.869681580218544,-2.7899264984268313,9.694896666971275,28.706085094716506,32.73757457863884,13.474418058148485,21.83375328015458,105.33832917738293,2016
NIFTY MIDCAP 50,2016-09-14,3925.35,72.14,1.98,8401.795071292165,-53.27962695243058,4.3537518947355025,-5.651725323856471,7.026125058911936,25.528933725655033,32.04045499127468,10.611792579005686,18.86965493522872,104.24165997936487,2016
NIFTY MIDCAP 50,2016-09-15,3925.45,72.14,1.99,8404.708489604991,-53.29463234977124,2.5653109834541388,-5.116610834426627,8.423238100090447,25.56522182170198,31.291953788737615,10.608974767224133,18.866626756168102,106.96098536473527,2016
NIFTY MIDCAP 50,2016-09-16,3921.4,72.06,1.98,8407.62291817886,-53.35899292627413,2.671239863314123,-5.427908400061199,10.350895088488809,26.938083337583517,31.42755138470954,10.723211098077211,18.989391543836387,108.82847962462385,2016
NIFTY MIDCAP 50,2016-09-19,3962.55,72.82,2.0,8416.372268970543,-52.91855120751825,3.501533103683241,-6.450391793163501,9.45603210054131,25.76623638818438,27.27031835560434,5.575954877540967,17.753719195972284,99.03597430947242,2016
NIFTY MIDCAP 50,2016-09-20,3933.7,72.29,1.99,8419.290742093,-53.27753702181689,4.798281516129843,-7.34423062256907,10.258789434883187,26.326359407173918,24.377812237842235,13.198769606223149,18.617332282583842,100.49571650100413,2016
NIFTY MIDCAP 50,2016-09-21,3918.35,71.78,1.98,8422.210227229318,-53.4759891491211,5.837916469942717,-6.86896270113696,10.624369951637803,25.91652098459811,24.865057996350505,16.926767644544285,19.082011560988697,102.87748669720673,2016
NIFTY MIDCAP 50,2016-09-22,3991.4,73.21,2.01,8425.13072473042,-52.62506742733404,3.8319887758681226,-9.7923034524227,6.916119657263109,19.722403166808643,19.76750012526931,14.786791601944183,16.902590569724918,104.62369093551133,2016
NIFTY MIDCAP 50,2016-09-23,4000.5,73.47,2.02,8428.052234947356,-52.53351677850644,3.5958005249344005,-10.026246719160103,7.744031996000511,17.765279340082497,19.495063117110355,14.525684289463836,16.636670416197987,106.76540432445942,2016
NIFTY MIDCAP 50,2016-09-26,3974.7,72.52,2.01,8436.822845405484,-52.88866350720476,3.299620097114264,-12.028580773391706,8.888721161345515,19.465620046795973,21.708556620625473,13.320502176264881,17.39376556721264,106.59043449820116,2016
NIFTY MIDCAP 50,2016-09-27,3967.3,72.67,1.99,8439.74840999868,-52.99267457665102,2.2055302094623475,-10.154261084364691,9.09182567489224,16.997706248582144,19.20953797292868,12.448012502205508,17.61273410127795,106.97577697678523,2016
NIFTY MIDCAP 50,2016-09-28,4041.85,72.5,2.03,8442.674989064784,-52.12595527797611,1.4263270532058447,-11.518240409713364,7.548523572126631,15.260338706285491,14.374605687989428,8.712594480250392,15.443423184927706,102.02877395252172,2016
NIFTY MIDCAP 50,2016-09-29,3858.0,69.51,1.94,8445.602582955573,-54.31942289368443,6.535769828926896,-5.596163815448419,13.23872472783827,21.500777604976662,22.128045619491953,13.89320891653707,20.9447900466563,114.04743390357699,2016
NIFTY MIDCAP 50,2016-09-30,3959.65,41.99,1.82,8448.53119202295,-53.13208994554371,3.8008409834202395,-7.509502102458542,10.228176732792038,19.294634626797812,18.992840276287048,10.969403861452399,17.839960602578508,109.072771583347,2016
NIFTY MIDCAP 50,2016-10-03,4075.45,42.74,1.88,8457.32311380546,-51.811584526700095,-2.9407795458170294,-8.7462734176594,8.538934350807882,15.904992086763414,14.108871412972812,5.599381663374592,14.491651228698688,106.44223337300178,2016
NIFTY MIDCAP 50,2016-10-04,4111.1,42.5,1.89,8460.255787100652,-51.40690655868594,-5.38785239960109,-9.495025662231527,8.15353555009608,15.070175865340163,10.756245287149424,3.068521806815694,13.4988202670818,104.65203960010703,2016
NIFTY MIDCAP 50,2016-10-05,4151.5,42.5,1.91,8463.189477333772,-50.94638952467503,-5.293267493676989,-8.970251716247146,7.101047814043127,14.706732506323018,6.166445862941106,1.6981813802240175,12.394315307720106,104.04191256172469,2016
NIFTY MIDCAP 50,2016-10-06,4121.75,42.09,1.9,8466.124184857457,-51.3147939954368,-4.60969248498817,-8.614059562079223,7.830411839631224,17.081336810820645,5.952568690483417,2.4322193243161205,13.205555892521392,102.77915933765995,2016
NIFTY MIDCAP 50,2016-10-07,4132.2,42.2,1.9,8469.059910024462,-51.20827997557448,-4.850926867044181,-8.52209476792023,6.616330284110172,16.952228836939163,5.684623203136363,2.1731765161415284,12.919268186438227,106.99506316248004,2016
NIFTY MIDCAP 50,2016-10-10,4135.45,42.29,1.91,8477.873194914815,-51.220666965383266,-4.23654015887025,-8.259077004920856,7.264022053222763,18.08388446239224,10.625204028582157,2.894485485255527,12.830526303062562,109.30007617067065,2016
NIFTY MIDCAP 50,2016-10-13,4054.65,41.49,1.87,8486.695651306065,-52.22345460949802,-10.142675693339742,-5.350646788255464,8.77757636294132,20.313713884059048,13.26008410097048,5.280357120836565,15.078983389441758,118.2975102659909,2016
NIFTY MIDCAP 50,2016-10-14,4096.25,41.95,1.89,8489.6385098638,-51.75000684374586,-11.055233445224289,-5.935916997253587,8.217271895025945,19.964601769911503,12.109856576136725,4.211168751907235,13.91028379615502,118.15440952090324,2016
