Date,P/E,P/B,CAPE,Close,Year,cagr_curve_free,cagr_curve_best,cagr_dev_pct,cagr_curve,cagr_dev,fwd_1m,fwd_3m,fwd_6m,fwd_1y,fwd_2y,fwd_3y,fwd_4y,fwd_5y
2000-01-25,25.81,4.61,20.38,1586.4,2000,1074.1118407626154,1022.1449691075115,55.203033615199345,1018.9393021374959,55.69131514233523,7.819591527987901,-14.305975794251136,-14.971003530005046,-13.634644478063551,-31.91502773575392,-34.59089762985376,20.064296520423586,21.775718608169427
2000-01-27,26.1,4.66,20.38,1603.9,2000,1074.8544102036117,1022.8680240257185,56.804197836540496,1019.6436221856812,57.30005710837697,7.397593366169941,-11.659080990086668,-16.575222894195406,-16.325830787455587,-33.20344161107302,-35.304570110356,18.75428642683459,21.890392169087836
2000-01-28,26.02,4.65,20.38,1599.1,2000,1075.2258874130932,1023.2297432678399,56.279663538027215,1019.9959647560728,56.77513002538369,7.719967481708467,-12.041148145832025,-16.590582202488903,-16.074667000187603,-33.002939153273715,-34.5756988305922,16.509286473641428,25.58939403414422
2000-01-31,25.16,4.49,21.26,1546.2,2000,1076.341089529783,1024.3156686689556,50.949560501130065,1021.0537231571826,51.43179687147329,7.023670935195958,-13.759539516233342,-13.798344328030021,-11.285732764196087,-30.448842323114732,-32.618678049411464,14.409520113827433,33.07463458802224
2000-02-01,25.13,4.51,21.26,1549.5,2000,1076.713080546048,1024.6778998450814,51.21825114353157,1021.4065529944877,51.70257087711892,10.5324298160697,-13.94320748628589,-14.369151339141661,-12.284607938044523,-30.193610842207153,-31.89415940626009,14.165859954824134,32.93643110680864
2000-02-02,25.75,4.62,21.26,1588.0,2000,1077.085200125013,1025.0402591178758,54.92074441706254,1021.7595047537752,55.41817742940185,6.835642317380342,-16.029596977329973,-16.127204030226693,-13.170654911838797,-32.18513853904281,-33.54534005037784,11.39798488664987,29.23488664987406
2000-02-03,25.91,4.65,21.26,1597.9,2000,1077.4574483111096,1025.4027465326385,55.831453095209646,1022.112578477176,56.3330726621795,3.636022279241491,-17.638775893360048,-17.313348770260973,-13.473934539082554,-32.60529444896426,-33.95706865260655,10.707803992740473,30.136429063145354
2000-02-04,25.94,4.65,21.26,1599.75,2000,1077.8298251487856,1025.765362134684,55.95671866622761,1022.4657742068351,56.46000485844974,5.547741834661668,-13.702140959524932,-17.5777465228942,-13.573995936865145,-32.6832317549617,-34.064697609001406,13.90529770276605,29.89217065166432
2000-02-07,26.54,4.76,21.26,1636.6,2000,1078.9477280159952,1026.8539785179112,59.38001256635859,1023.5260938550342,59.89821948123167,4.041916167664672,-16.592325552975684,-19.907124526457288,-16.240987412929243,-32.148967371379676,-35.38433337406819,14.9150678235366,25.571306366858117
2000-02-08,26.96,4.83,21.26,1662.75,2000,1079.3206199047709,1027.217107322561,61.86938361394251,1023.8797780314707,62.396995787614095,0.21650879566981196,-17.904074575251848,-19.0738234851902,-16.07277101187792,-32.41617801834311,-36.93579912795069,13.107803337843936,23.599458728010838
2000-02-09,27.4,4.91,21.26,1689.65,2000,1079.693640667594,1027.5803645413102,64.42996171440308,1024.2335844251106,64.967252167227,-2.568579291569262,-18.41209717988933,-20.400674695942943,-16.805255526292427,-33.03050927706922,-37.9398100198266,11.307075429822744,22.51057911401768
2000-02-10,27.75,4.98,21.26,1711.2,2000,1080.0667903490046,1027.9437502195703,66.46825272632721,1024.5875130781867,67.01355210342268,-6.337657784011219,-20.33952781673679,-22.39364188873305,-18.057503506311356,-33.87388966806919,-38.721365123889676,9.908251519401578,20.57912575970078
2000-02-11,28.47,5.11,21.26,1756.0,2000,1080.4400689935576,1028.3072644027684,70.76607943831546,1024.941564032946,71.32684063377049,-11.121867881548974,-25.708997722095674,-25.355922551252853,-20.14806378132118,-35.56093394077449,-40.31890660592256,7.716400911161725,18.56776765375856
2000-02-14,28.29,5.07,21.26,1744.5,2000,1081.5606791518533,1029.3985784365068,69.46788508777803,1026.0044511300157,70.02850212576088,-10.171969045571805,-25.52307251361422,-24.45399828030954,-20.128976784178853,-34.078532530811124,-40.61335626253941,9.690455717970758,20.27801662367441
2000-02-15,27.19,4.93,21.26,1702.55,2000,1081.9344740948357,1029.762607094053,65.334222496632,1026.3589917142733,65.8825044399251,-4.842735896155769,-23.687997415641238,-20.622008164224248,-16.789521599953005,-31.869842295380458,-37.846171918592695,12.393174943467145,22.75410413791077
2000-02-16,27.32,4.95,21.26,1711.1,2000,1082.3083982239673,1030.1267644839158,66.10577057060016,1026.7136548116698,66.6579568685942,-8.702004558471154,-23.625153410087087,-21.01864297820115,-19.27122903395476,-31.45637309333178,-38.15674127754076,11.8315703348723,20.90468119922859
2000-02-17,27.82,5.04,21.26,1742.1,2000,1082.6824515838957,1030.4910506516187,69.05532550703897,1027.0684404645403,69.61868667798348,-10.648068423167445,-24.708684920498236,-23.00097583376384,-20.509729636645424,-32.6760805923885,-39.25721829975316,10.217553527352052,18.35715515756846
2000-02-18,27.43,4.97,21.26,1717.8,2000,1083.0566342192844,1030.8554656427023,66.63829772964456,1027.4233487152346,67.19495446040455,-9.384095936663172,-24.706019327046214,-20.94248457329142,-19.385260216556066,-31.7237163814181,-38.33391547327978,11.564210036092692,19.66177669111655
2000-02-21,28.0,5.08,21.26,1753.5,2000,1084.1799582250726,1031.9494840118764,69.92110826810777,1028.4888094779737,70.49286135548888,-11.228970630168245,-29.683490162532078,-21.856287425149702,-21.864841745081275,-34.42543484459652,-39.19874536641004,3.1194753350441973,16.521243227830062
2000-02-22,27.77,5.03,21.26,1739.05,2000,1084.5546584092406,1032.3144147522034,68.46127256853633,1028.8442085437507,69.02947847288662,-8.593772461976368,-29.099220838963802,-20.577326701359933,-22.07814611425779,-33.09565567407492,-38.463528938213386,3.9763089042868183,18.36347431068688
2000-02-23,27.09,4.91,21.26,1696.4,2000,1084.9294880924158,1032.6794745438526,64.27168756785072,1029.199730419319,64.82709330956091,-8.429615656684742,-27.823626503183206,-18.29462390945532,-22.161636406507903,-31.298632398019333,-36.91641122376797,6.5904267861353505,21.26267389766563
2000-02-24,27.66,5.01,21.26,1732.0,2000,1085.3044473193536,1033.0446634324605,67.65974031027329,1029.5553751471161,68.22795954540177,-9.379330254041573,-28.643187066974598,-19.922055427251728,-24.226327944572745,-32.71073903002309,-38.21304849884526,5.158775981524255,18.666281755196312
2000-02-25,27.29,4.95,21.26,1710.45,2000,1085.6795361348256,1033.4099814636802,65.51514216820198,1029.9111427695939,66.07743415614765,-8.62346166213569,-27.0572071677044,-19.246397146949633,-23.271653658393987,-31.862960039755617,-38.28816977988249,4.46373761290888,20.488760267765805
2000-02-28,27.49,4.98,21.26,1722.55,2000,1086.8055805603901,1034.5067108697801,66.50931133658234,1030.9791834298544,67.07902813997005,-8.937331282110828,-23.889001770630745,-20.475457896722883,-21.54654436736233,-33.70003773475371,-38.265942933441686,7.5556587617195525,22.100954979536148
2000-02-29,26.36,4.79,19.53,1654.8,2000,1087.18118817802,1034.872545928298,59.90374916319928,1031.3354430558707,60.452160462631774,-5.834541938602856,-20.772903069857385,-17.34952864394488,-18.334541938602843,-30.985617597292723,-35.738457819676086,11.959149141890268,27.099951655789223
2000-03-01,27.35,4.96,19.53,1712.7,2000,1087.5569256082722,1035.2385103579343,65.4401360521097,1031.6918257890488,66.00887563397228,-10.390027442050565,-21.23547614877095,-16.637472995854495,-20.707070707070706,-31.219711566532382,-38.176563321071995,8.174227827407021,21.702574881765635
2000-03-02,27.09,4.92,19.53,1696.55,2000,1087.932792896011,1035.6046042044386,63.82217625454707,1032.0483316719292,64.38668112098695,-9.537001561993453,-18.113229789867667,-15.843918540567625,-22.999616869529337,-30.603283133417825,-37.58804632931538,9.657835018125027,23.38274734019039
2000-03-03,26.47,4.8,19.53,1656.0,2000,1088.3087900861158,1035.9708275135768,59.85006102677129,1032.4049607470663,60.40217385256358,-7.321859903381645,-15.181159420289859,-13.78321256038647,-23.221618357487916,-28.903985507246375,-36.059782608695656,12.342995169082126,28.553743961352662
2000-03-06,26.99,4.89,19.53,1688.5,2000,1089.437561519657,1037.0702746746992,62.81442456053776,1033.4755875517899,63.38073393682222,-13.950251702694693,-15.798045602605859,-14.992596979567674,-23.571217056559078,-30.55374592833877,-38.92508143322475,11.652354160497481,27.930115487118744
2000-03-07,27.22,4.94,19.53,1702.75,2000,1089.8140787683335,1037.4370162923576,64.13044582555672,1033.8327098217983,64.70266260906979,-8.550873586844808,-15.997650858904722,-15.445602701512263,-24.21083541330201,-29.933930406695055,-40.2672147995889,10.717956247247095,26.859491998238138
2000-03-08,26.64,4.83,19.53,1666.35,2000,1090.1907261440072,1037.8038876017229,60.56501810287048,1034.1899554970596,61.12610561945626,-3.201608305578052,-12.16431121913163,-12.980466288594828,-22.414258709154744,-28.72745821706123,-39.58652143907342,13.136495934227499,30.161730728838478
2000-03-09,26.32,4.77,19.53,1646.25,2000,1090.567503691651,1038.1708886486583,58.57215974750088,1034.5473246202164,59.12756824385394,-2.019741837509492,-10.876233864844343,-11.535307517084291,-23.78132118451025,-29.059984813971152,-38.84889901290812,13.351556567957479,31.255884586180716
2000-03-10,25.62,4.65,19.53,1602.75,2000,1090.9444114562532,1038.5380194790434,54.3275229157214,1034.9048172339267,54.86931486934217,0.6395258150054595,-10.129464982062075,-9.134300421151153,-25.256590235532673,-27.134612384963354,-37.18920605209796,15.074091405396972,35.23007331149588
2000-03-13,24.95,4.52,19.53,1560.7,2000,1092.0759165019267,1039.6401911299326,50.11924445742654,1035.9780364451813,50.64991197644802,-2.6943038380213946,-8.188633305568016,-6.698917152559747,-27.936182482219518,-25.86339463061448,-35.948612801947846,12.987761901710781,37.52482860255013
2000-03-14,25.05,4.54,19.53,1567.05,2000,1092.4533455845567,1040.0078415532341,50.67674851947628,1036.336023447981,51.2106078090663,-7.88105038128969,-8.394754474968892,-7.76937557831594,-23.7931144507195,-26.01065696691235,-36.63252608404326,12.529912893653684,36.9675504929645
2000-03-15,25.9,4.7,19.53,1620.1,2000,1092.8309051093204,1040.3756219896259,55.72260304424499,1036.6941341548456,56.275602091717246,-10.897475464477502,-10.792543670143818,-12.523918276649582,-24.871921486328,-27.797666810690693,-38.707487192148626,8.845133016480467,31.408555027467443
2000-03-16,24.97,4.53,19.53,1562.2,2000,1093.2085951212991,1040.7435324850844,50.10422368609713,1037.0523686085219,50.63848724400501,-7.595058251184228,-5.434643451542698,-13.304954551273852,-23.598130841121502,-25.15042888234541,-36.435795672769174,11.979900140827038,36.06132377416464
2000-03-21,24.89,4.51,19.53,1556.6,2000,1095.099004068371,1042.5850374587073,49.30197001428295,1038.8453985762342,49.83942770823863,-10.83129898496723,-5.232558139534871,-14.56700501092124,-22.45278170371322,-26.493639984581772,-33.794809199537454,8.248747269690359,34.69099319028652
2000-03-22,25.41,4.61,19.53,1589.6,2000,1095.4774779512293,1042.9537292749915,52.41328118218716,1039.2043764092825,52.963174144096214,-12.68243583291394,-6.375817815802709,-20.329013588324095,-25.292526421741314,-28.38135379969803,-34.754026170105675,6.0015098137896405,29.693004529441367
2000-03-23,24.83,4.5,19.53,1553.4,2000,1095.8560826373114,1043.3225514726357,48.889717547789694,1039.5634782887814,49.42810443447298,-10.647611690485393,-5.227243465945675,-16.792197759752803,-25.24140594824257,-27.70374662031673,-34.73026908716365,9.205613492983122,30.44933693832883
2000-03-24,25.09,4.55,19.53,1569.55,2000,1096.234818171824,1043.6915040977474,50.384476048489816,1039.9227042575963,50.92948673723843,-11.567009652448146,-7.511707177216387,-17.64837055206907,-25.997897486540722,-28.447644229237678,-35.40186677710172,7.807970437386502,28.40623108534295
2000-03-27,24.99,4.53,19.53,1562.95,2000,1097.3718103182418,1044.799144999202,49.5933460015603,1041.0011271288047,50.139126583924806,-9.344508781470928,-6.951597939793341,-17.30061742218242,-24.64570203781311,-28.12629962570781,-35.845676445183784,12.738731245401326,29.847403947663075
2000-03-28,25.08,4.55,19.53,1568.6,2000,1097.7510696988527,1045.1686197955798,50.081046281967,1041.3608498838264,50.62982252261471,-10.330868290195072,-6.285860002550036,-19.265587147775076,-23.103404309575414,-27.98992732372816,-36.2106336860895,12.332653321433117,29.379701644778788
2000-03-29,25.08,4.55,19.53,1558.25,2000,1098.1304601541608,1045.5382252502054,49.03807076274984,1041.7206969427102,49.58424120526968,-14.426439916573075,-4.229103160596825,-18.392427402534896,-23.30498957163485,-26.908390823038665,-37.22445050537462,13.078774266003524,27.312690518209525
2000-03-30,24.94,4.52,19.53,1549.5,2000,1098.5099817294665,1045.9079614092832,48.14879101906481,1042.08066834841,48.69290325247058,-13.94320748628589,-5.0371087447563685,-17.263633430138757,-25.898676992578253,-26.495643756050335,-36.86995805098419,12.949338496289142,28.6673120361407
2000-03-31,24.6,4.46,17.97,1528.45,2000,1098.8896344700859,1046.2778283190346,46.084525412875315,1042.4407641438938,46.62224009008724,-12.758022833589589,-3.72926821289542,-16.12417808891361,-25.538944682521514,-25.483332788118684,-36.000523406064964,15.92790081455069,33.18394451895712
2000-04-03,24.7,4.48,17.97,1534.75,2000,1100.0293801372195,1047.3882140147896,46.531150481165206,1043.5217982989616,47.07407190743753,-14.249877830265522,-2.5737090731389523,-16.46848020850301,-25.118097410001628,-26.795895096921317,-34.24661997067927,20.97084215670304,34.44534940544064
2000-04-04,22.99,4.17,17.97,1428.1,2000,1100.4095579925663,1047.758604389776,36.300479329562556,1043.8823920835666,36.80659917536718,-3.3295987675933003,5.825922554442964,-9.124010923604786,-20.408234717456754,-19.760520971920727,-28.790000700231065,30.004901617533797,44.485680274490605
2000-04-05,23.09,4.19,17.97,1434.65,2000,1100.7898672400413,1048.1291257467883,36.87721910960322,1044.2431104730217,37.38658992446038,-0.8538667967797009,6.370891855156291,-10.448541456104277,-20.565991705293985,-20.402188687136235,-28.10093054054996,29.411354685811865,43.06973826368801
2000-04-06,23.39,4.24,17.97,1452.95,2000,1101.1703079250549,1048.4997781321454,38.574182875685906,1044.6039535103853,39.090991865134185,-6.049760831411966,4.394507725661589,-11.559241543067555,-21.56646821982864,-21.86585911421591,-29.006504009084967,27.406311297704676,42.42059258749442
2000-04-07,25.06,4.54,17.97,1557.15,2000,1101.5508800930331,1048.8705615921838,48.459691502471856,1044.9649212387296,49.014571527828174,-12.336640657611674,-2.5398966059788863,-18.61413479754681,-27.537488360145147,-27.09437112673796,-33.757184600070644,18.723308608676103,31.833798927527845
2000-04-10,25.96,4.71,17.97,1613.0,2000,1102.6933859492456,1049.9836988839886,53.62143257218494,1046.0485730005967,54.19934041620073,-15.489770613763165,-6.407315561066329,-23.18970861748295,-31.61500309981401,-29.41723496590205,-40.34717916924985,13.961562306261621,24.500929944203342
2000-04-11,25.72,4.71,17.97,1624.65,2000,1103.0744845036522,1050.3550071064371,54.676275069669565,1046.410039923888,55.25940482357864,-19.702705198042658,-6.530637368048509,-26.02098913612162,-34.336626350290835,-29.609454344012565,-41.5381774536054,13.144369556519852,23.608161757917088
2000-04-12,25.21,4.62,17.97,1592.7,2000,1103.4557147683875,1050.7264466354918,51.58084248283175,1046.7716317537472,52.15353107454887,-19.457524957619142,-3.726376593206515,-24.26382871852829,-35.65015382683493,-28.0153198970302,-40.277516167514285,15.414076725058079,27.139448734852767
2000-04-13,23.98,4.38,17.97,1518.65,2000,1103.8370767889712,1051.0980175175869,44.482243776526786,1047.1333485333357,45.02928420024945,-14.44704178052877,0.2600994304151616,-22.513416521252427,-31.215224047673928,-25.318539492312254,-37.36542323774405,23.692094952754083,33.37174464162249
2000-04-17,21.74,3.91,17.97,1443.55,2000,1105.363843340743,1052.5856155056324,37.143238396485145,1048.581466012748,37.66693831516284,-9.137196494752509,2.5007793287382007,-19.777631533372585,-26.084998787710845,-22.060198815420318,-34.834262755013675,29.410134737279627,33.54577257455578
2000-04-18,21.31,3.84,17.97,1414.8,2000,1105.7458648239208,1052.957843850019,34.364353545907115,1048.9438081889368,34.87853104760067,-8.580718122702846,3.4139100932994104,-19.705965507492216,-22.01017811704834,-20.20073508623127,-33.05060785976816,30.339977381962125,36.25954198473282
2000-04-19,21.07,3.8,17.97,1404.95,2000,1106.1280183363974,1053.3302038263962,33.38172539781796,1049.3062755741407,33.89322380934628,-9.747677853304392,2.195807679988615,-16.99704615822627,-18.541585109790383,-21.68404569557636,-32.581230648777534,31.253781273354917,35.90519235559984
2000-04-20,21.23,3.83,17.97,1415.65,2000,1106.5103039238038,1053.702695481314,34.35004067758927,1049.6688682116267,34.866341459846645,-12.902200402641906,0.603962843923278,-17.211175078585818,-19.189065093773184,-22.004026418959487,-33.09080634337583,30.275845018189518,36.31194151096668
2000-04-24,20.82,3.76,17.97,1388.0,2000,1108.0407679358807,1055.1939798179528,31.539795198553396,1051.1204921502404,32.04956143140327,-10.95821325648414,-5.061239193083578,-16.970461095100863,-17.4135446685879,-19.985590778097993,-33.01873198847262,30.92579250720462,41.9992795389049
2000-04-25,20.39,3.68,17.97,1359.45,2000,1108.4237145829402,1055.5671305643891,28.788587730382552,1051.4837116986564,29.288735990387206,-8.223914082901175,-0.7760491375188416,-12.91331052999375,-15.01342454669169,-19.5042112619074,-32.00926845415426,33.67538342712126,44.98142631211151
2000-04-26,21.54,3.89,17.97,1436.1,2000,1108.806793579042,1055.9404132690079,36.00199234292815,1051.8470567592674,36.531256209872645,-11.193510201239466,-8.206253046445234,-17.394331871039615,-20.357217463964904,-23.584708585753067,-35.27609497945825,26.540630875287242,36.2788106677808
2000-04-27,21.25,3.84,17.97,1416.9,2000,1109.190004969927,1056.3138279784737,34.13627299678545,1052.210527375445,34.65936360988604,-7.470534264944606,-5.564965770343722,-16.811348719034513,-22.27397840355707,-24.18660455924907,-34.39904015809161,28.25534617827652,36.5939727574282
2000-04-28,21.1,3.81,17.97,1406.55,2000,1109.5733488013514,1056.6873747394675,33.10937876463161,1052.5741235905753,33.62954384646381,-6.789662649745831,-5.1722299242828225,-17.02036898794923,-19.99928904056023,-23.628736980555253,-33.91632007393978,29.14933703032243,38.01855604137785
2000-05-02,20.0,3.61,17.97,1333.45,2000,1111.108049448131,1058.1828832329265,26.013189319986562,1054.0297653088753,26.50971005636096,4.184633844538599,-0.11623982901495244,-8.14428737485471,-14.717462222055566,-18.00967415351158,-29.63365705500769,32.49090704563351,43.743672428662485
2000-05-03,19.74,3.56,17.97,1316.05,2000,1111.4920561691558,1058.5570909523572,24.324895770712086,1054.3939901700892,24.8157721183238,6.7284677633828505,0.3951217658903605,-5.622886668439653,-14.74108126590935,-16.64830363588009,-28.163823562934542,34.24261996124769,45.944303028000455
2000-05-04,20.71,3.74,15.5,1380.55,2000,1111.876195605592,1058.9314310037498,30.371991951489374,1054.7583408908888,30.887801165329982,1.7420593241823878,-4.490963746332987,-10.16261634855673,-18.14494223316794,-20.25279779797906,-31.520046358335442,29.883017637897936,40.71203505849117
2000-05-05,21.33,3.85,15.5,1422.4,2000,1112.2604678033072,1059.3059034339017,34.27660465112802,1055.122817514765,34.80895080539716,-1.2514060742407351,-7.8458942632171125,-12.805821147356589,-19.91001124859393,-22.599128233970756,-33.53487064116985,27.242688413948258,38.02727784026996
2000-05-08,20.47,3.7,15.5,1365.05,2000,1113.4140814230354,1060.4301154651282,28.726068799098435,1056.2170032399956,29.239540341865784,7.223178638145122,-1.42485623237244,-7.197538551701399,-15.83092194425112,-18.127541115710056,-31.024504596901213,29.599648364528775,46.56972272077946
2000-05-09,20.68,3.73,15.5,1378.55,2000,1113.7988851248558,1060.8051178786159,29.953181481326762,1056.5819839113944,30.4726013684903,6.430669906786113,-2.4373435856515857,-7.877842660766743,-16.633419172318742,-18.203909905335326,-31.968372565376658,28.330492183816336,45.134380327155355
2000-05-10,20.57,3.71,15.5,1363.15,2000,1114.1838218175299,1061.1802529050951,28.456027735931787,1056.9470907035527,28.970504956177574,5.667021237574743,-2.5785863624692817,-9.067233980119582,-16.007042511829216,-18.101456186039687,-31.335509665113893,29.780288302827994,46.30084730220445
2000-05-11,19.68,3.55,15.5,1304.55,2000,1114.56889154702,1061.5555205914627,22.890416440314773,1057.3123236600516,23.38359922677309,10.413552566018947,0.47525966808479314,-7.397186769384079,-12.57521750795293,-14.173469778850933,-28.251121076233176,30.2709746655935,52.23257061822084
2000-05-12,19.36,3.49,15.5,1282.8,2000,1114.9540943593042,1061.9309209846308,20.798817950472483,1057.6776828244886,21.284586110801797,12.285625194886208,2.7362020579981383,-5.827096975366386,-11.069535391331463,-12.718272528843144,-27.034611786716557,33.38790146554411,55.37496102276271
2000-05-15,19.54,3.52,15.5,1299.25,2000,1116.1105017529476,1063.0579188743172,22.21817616257343,1058.7745180016173,22.71262463439977,11.23725226091976,4.017702520685007,-4.0177025206850185,-11.849143736771218,-14.73542428324034,-26.122763132576488,6.8885895709063005,54.90475274196651
2000-05-16,19.66,3.54,15.5,1306.85,2000,1116.4962373565127,1063.4338505641488,22.88963712286566,1059.1403824340725,23.387798414092323,13.04281287064315,3.4127864712859335,-5.631862876382132,-11.914144699085572,-16.379079465891266,-25.538508627616018,6.266977847495903,54.00390251367793
2000-05-17,19.88,3.7,15.5,1311.65,2000,1116.8821062730026,1063.8099151955944,23.297403160492003,1059.506373292675,23.798217081387346,14.26447604162695,2.268135554454309,-5.767544695612403,-10.421987572904357,-16.849006975946324,-26.310372431670036,5.8780924789387345,51.77829451454274
2000-05-18,19.44,3.64,15.5,1293.4,2000,1117.2681085484917,1064.186112815666,21.53889102892639,1059.8724906211119,22.03354756778669,15.87675892995206,4.9984536879542185,-4.314210607700653,-9.324261635998155,-16.935982681305095,-25.270604608009904,16.278800061852472,53.29751043760629
2000-05-19,19.05,3.57,15.5,1268.0,2000,1117.65424422907,1064.5624434713936,19.10996933775196,1060.238734463085,19.59570602201469,18.197949526813883,8.063880126182976,-2.397476340694016,-7.77208201892744,-15.272082018927446,-23.7736593059937,23.647476340693995,57.00709779179809
2000-05-22,18.53,3.47,15.5,1233.0,2000,1118.8134521624743,1065.6922341230484,15.699444972931436,1061.338225507472,16.17408761570318,20.701540957015418,12.019464720194662,-0.8637469586374791,-5.263584752635852,-15.223033252230334,-21.877534468775337,30.482562854825623,63.33333333333333
2000-05-23,18.4,3.45,15.5,1224.4,2000,1119.2001219246247,1066.0690973920211,14.85184243641541,1061.7049758409155,15.323939122563047,20.238484155504732,13.202384841555027,-0.6860503103561011,-3.6997713165632273,-16.142600457366886,-20.94903626265927,31.399052597190447,64.48056190787324
2000-05-24,20.69,4.09,15.5,1235.9,2000,1119.5869253225521,1066.4460939320443,15.889589453431267,1062.0718529066332,16.36689143184064,17.456913989805003,12.221862610243539,-0.865765838660093,-4.373331175661477,-13.66615421959706,-20.507322598915767,30.176389675540083,64.13949348652801
2000-05-25,20.89,4.13,15.5,1247.65,2000,1119.9738624024417,1066.8232237902466,16.95002247582367,1062.4388567484182,17.43264020090704,16.350739390053292,10.708131286819222,0.42079108724402126,-5.830962208952828,-14.823868873482148,-21.255961207069298,28.778102833326646,63.8159740311786
2000-05-26,21.35,4.22,15.5,1275.35,2000,1120.3609332104954,1067.2004870137744,19.50425580939029,1062.8059874100784,19.998383064049534,13.82365625122517,7.409730662171166,-1.7603010938173735,-6.441369035950906,-16.673854236092044,-22.966244560316763,25.361665425177414,62.67691222017484
2000-05-29,21.95,4.34,15.5,1311.05,2000,1121.522948465893,1068.3330773480134,22.71921817252885,1063.9081407526178,23.229623853855642,13.828610655581407,4.3209641127340825,-3.5315205369741753,-8.588535906334616,-20.54841539224285,-23.526944052477017,13.161206666412406,58.07177453186378
2000-05-30,22.34,4.57,15.5,1344.85,2000,1121.9105546489359,1068.710874504631,25.838524907250054,1064.2757791321621,26.36292456985399,9.41368925902517,2.3125255604714345,-5.703238279361999,-12.440049076105142,-23.251663754322028,-25.136632338178977,10.317135740045359,54.09897014536939
2000-05-31,22.96,4.7,15.5,1380.45,2000,1122.2982947913893,1069.0888052625517,29.123978588568505,1064.6435445508496,29.66311654877713,6.592053315947699,0.9888079973921382,-8.13502843275743,-15.397153102249261,-25.473577456626472,-26.462385454018623,7.472201093846209,51.2224274693035
2000-06-01,22.46,4.52,15.5,1349.0,2000,1122.6861689395503,1069.4668696690217,26.137614755423716,1065.0114370525782,26.665306405850515,10.841363973313566,5.83765752409191,-5.396590066716078,-14.896219421793921,-22.924388435878427,-24.74796145292809,11.779095626389925,54.74796145292811
2000-06-02,23.13,4.65,16.98,1389.25,2000,1123.0741771397327,1069.845067771303,29.8552511808163,1065.379456681263,30.39954837571376,7.630016195789091,2.7712794673384833,-8.180673025013508,-18.862695699118227,-25.15745906064423,-26.928198668346237,10.505668526183198,48.616159798452415
2000-06-05,23.38,4.71,16.98,1404.6,2000,1124.2390065157801,1070.980464725892,31.150851603954777,1066.484278768421,31.703769850413156,8.64658977644881,1.6837533817456896,-8.539797807204884,-20.575252740993875,-24.234657553751948,-26.309981489391998,9.821301438131847,48.99615548910725
2000-06-06,23.67,4.76,16.98,1421.75,2000,1124.6275513875007,1071.3591980843785,32.7052591271098,1066.8528073443736,33.265806699149245,6.68542289432037,0.9565676103393539,-8.665377176015475,-21.526288025320905,-25.138034112889052,-26.40056268682961,8.496571127132047,47.19887462634078
2000-06-07,23.7,4.78,16.98,1430.35,2000,1125.0162305430492,1071.7380653752396,33.46078171621181,1067.2214632670807,34.025602860466776,6.099905617506196,0.6571818086482439,-8.938371727199634,-22.23232076065299,-26.675289264865242,-26.44457650225469,7.844233928758704,46.6878735973713
2000-06-08,24.25,4.89,16.98,1463.65,2000,1125.4050440288352,1072.1170666458383,36.51960644364037,1067.590246580547,37.09847993535143,3.1428278618522265,-0.9291838895911009,-10.244935606190008,-23.028046322549798,-26.901923274006766,-28.118061011853936,5.937211765107775,44.32412120383971
2000-06-09,24.31,4.9,16.98,1467.2,2000,1125.7939918912837,1072.4962019435538,36.80234926157993,1067.9591573287933,37.38353100223404,2.8932660850599756,-0.7395038167939072,-9.204607415485277,-22.907579062159222,-27.078789531079607,-28.29198473282444,5.527535441657583,43.347873500545234
2000-06-12,23.87,4.81,16.98,1440.4,2000,1126.9616422031024,1073.6344124734503,34.16112442610621,1069.0666546226448,34.73434923554202,6.453068592057742,1.8918356012218807,-7.431963343515702,-21.747431269091923,-24.132185504026673,-27.013329630658156,2.8429602888086603,45.983754512635365
2000-06-13,23.74,4.79,16.98,1432.9,2000,1127.3511280367784,1074.0140843537652,33.41538261690272,1069.4360755505197,33.986503051374804,6.260032102728719,1.6225835717775139,-5.485379300718829,-21.20873752529835,-24.429478679600823,-26.289343289831812,3.381254797962163,46.747854002372804
2000-06-14,23.79,4.77,16.98,1435.5,2000,1127.740748479485,1074.393890498346,33.61021620610284,1069.805624133505,34.183254192806395,5.1724137931034475,0.6826889585510143,-6.001393242772557,-22.483455242075934,-24.36781609195402,-26.72936259143156,3.1940090560780066,47.15081853012888
2000-06-15,23.95,4.81,16.98,1445.25,2000,1128.1305035777448,1074.7738309546737,34.47015161471217,1070.175300415713,35.04796825703115,2.3802110361529127,-1.9408406850025872,-9.17834284725827,-24.7362048088566,-24.656633800380547,-27.22366372599897,3.8574641065559634,47.28593668915413
2000-06-16,24.48,4.91,16.98,1477.3,2000,1128.5203933780954,1075.1539057702446,37.40358399587976,1070.54510444127,37.995119857282425,0.159073986326419,-8.322615582481562,-10.810261964394508,-27.00873214648345,-26.291206931564336,-28.802545183781227,1.1812089622960764,43.75549989846341
2000-06-19,24.84,4.98,16.98,1498.75,2000,1129.6908714573112,1076.2949368476409,39.250864116269774,1071.6552834195375,39.85374058136017,-4.20016680567139,-12.126772310258549,-12.560467055879897,-26.82902418682235,-29.080900750625517,-27.102585487906595,-1.1175979983319428,43.07589658048374
