Index Name,Date,Close,P/E,P/B,cagr_curve,cagr_dev,fwd_1m,fwd_3m,fwd_6m,fwd_1y,fwd_2y,fwd_3y,fwd_4y,fwd_5y,Year
NIFTY SMALLCAP 100,2011-06-30,3665.03,14.11,2.08,3700.3250119226036,-0.9538354552338346,1.1653383464800937,-9.701148421704598,-26.007426951484714,-7.711533057028186,-18.703257544958706,47.049273812219795,45.2634766973258,78.99307781928113,2011
NIFTY SMALLCAP 100,2011-07-01,3674.98,14.15,2.08,3701.6081418444437,-0.7193668487873861,0.8914334227669185,-11.304279206961665,-26.082590925664906,-7.961403871585693,-18.92336829043967,47.70556574457547,46.93685407811743,78.50845446777942,2011
NIFTY SMALLCAP 100,2011-07-04,3712.15,14.29,2.11,3705.460201866821,0.18053892819598147,-2.8307045782093865,-13.469283299435642,-24.663604649596603,-7.739450183855723,-21.502363859219052,48.636235065932155,48.03954581576713,76.72103767358539,2011
NIFTY SMALLCAP 100,2011-07-05,3729.24,14.36,2.11,3706.7451124743716,0.606863618702181,-6.102315753343834,-14.880779998069304,-24.95119649043772,-6.861719814224876,-21.815168774334715,47.63195718162414,47.361124518668696,75.91117761259667,2011
NIFTY SMALLCAP 100,2011-07-06,3738.37,14.39,2.12,3708.0304686393365,0.8182114903655712,-8.196352955967434,-13.253637280419007,-25.02079783435026,-7.665640372675786,-22.204062198230766,47.27140438212376,47.001233157766606,75.48156014519695,2011
NIFTY SMALLCAP 100,2011-07-07,3779.52,14.55,2.14,3709.3162705162194,1.8926326137730605,-9.195876725086782,-14.198099229531792,-25.202142070950806,-9.861569723139441,-23.0510752688172,45.66796841927019,46.892991702650086,73.57098255863177,2011
NIFTY SMALLCAP 100,2011-07-08,3734.69,14.38,2.12,3710.602518259574,0.6491528430192531,-8.105893661856811,-11.091683647103245,-23.502352270201822,-8.779577421419182,-22.127405487470174,39.9875223914167,46.378949792352245,75.65447199098183,2011
NIFTY SMALLCAP 100,2011-07-11,3718.22,14.43,2.12,3714.4639382348387,0.10111988775817946,-8.128351738197315,-9.810339355928377,-20.275024070657466,-7.762316377191237,-20.24006110450699,34.09642248172513,49.65090823028224,76.43254030154213,2011
NIFTY SMALLCAP 100,2011-07-12,3676.31,14.26,2.1,3715.7519709907156,-1.0614801875540516,-7.016546482750363,-7.173225326482258,-19.47632272577665,-7.705008554773663,-19.434160884147424,35.032138203796734,51.35693127075791,78.44387442843504,2011
NIFTY SMALLCAP 100,2011-07-13,3735.41,14.49,2.13,3717.040450386647,0.4941982703320318,-9.884055565520256,-8.748972669666788,-20.103817251653766,-9.11974856843023,-20.067676640582953,32.895719613108064,48.96222904580758,75.62061460455479,2011
NIFTY SMALLCAP 100,2011-07-14,3742.13,14.47,2.13,3718.3293765775124,0.6400891640319027,-10.045882959704777,-8.152576206598916,-19.946661393377575,-9.95769788863562,-20.211216606585015,32.65706963681112,48.97531619692528,75.30524059826888,2011
NIFTY SMALLCAP 100,2011-07-15,3742.47,14.45,2.13,3719.6187497182423,0.6143438835899107,-10.054055209527402,-7.650562329156941,-19.95393416647294,-9.965878149991847,-20.218465345079572,35.27162542385109,49.70727888266306,75.28931427640035,2011
NIFTY SMALLCAP 100,2011-07-18,3752.63,14.49,2.14,3723.4895523897358,0.782611236053073,-13.549963625510642,-8.949190301202092,-19.976123412113644,-10.771911965741365,-22.038676874618602,39.11043721336769,52.05202751137201,74.81472993607147,2011
NIFTY SMALLCAP 100,2011-07-19,3771.32,14.56,2.15,3724.780714880311,1.2494503349893122,-15.374457749541282,-8.159477318286445,-19.24445552220443,-10.815046190723676,-22.87978744842656,38.991122471707506,51.298484350307035,73.94837881696591,2011
NIFTY SMALLCAP 100,2011-07-20,3753.21,14.53,2.14,3726.0723250962124,0.7283185224561349,-13.601423847852912,-8.442373328430863,-18.937389594507103,-10.525923143122817,-22.567615454504285,39.66178284721611,52.02853024477714,74.78771504925118,2011
NIFTY SMALLCAP 100,2011-07-21,3735.22,14.46,2.13,3727.3643831926947,0.21075526832652453,-13.185300999673377,-8.589052318203471,-18.664764056735606,-11.339894303414521,-22.19467661878015,40.334438132158226,49.933604981768156,75.62954792488796,2011
NIFTY SMALLCAP 100,2011-07-22,3777.02,14.63,2.15,3728.6568893250655,1.2970651929222903,-14.146072829902945,-9.75689829548162,-19.564895076012302,-12.321089112580818,-23.055742357731756,38.53249387082938,49.29627060486838,73.68586875367352,2011
NIFTY SMALLCAP 100,2011-07-25,3786.82,14.67,2.16,3732.537097491394,1.4543164901184573,-14.093619448508255,-9.793705536571595,-17.594445999545794,-13.226665117433633,-25.80053976687564,34.18382706334076,46.57020930490492,73.23638303378559,2011
NIFTY SMALLCAP 100,2011-07-26,3751.18,14.53,2.14,3733.8313973214727,0.46463272795264676,-15.375695114603937,-8.051599763274487,-15.875804413544536,-14.885449378595528,-25.80601304122969,34.27641435494964,47.96277438032834,74.88230370176852,2011
NIFTY SMALLCAP 100,2011-07-27,3761.26,14.56,2.15,3735.1261459647867,0.6996779496576578,-13.245561327852906,-7.537633665314292,-16.101253303414286,-16.440235453013084,-27.15605940562472,33.91655987621167,47.56624110005689,74.4136273482822,2011
NIFTY SMALLCAP 100,2011-07-28,3731.04,14.28,2.13,3736.4213435769675,-0.14402400270564364,-12.54288348556971,-6.788723787469442,-16.865002787426555,-14.195505810712294,-26.56605128864874,35.001232900210134,47.86761868004632,75.82631116257129,2011
NIFTY SMALLCAP 100,2011-07-29,3707.48,13.98,2.12,3737.716990313699,-0.8089694964080579,-11.987117934553925,-6.031859915630022,-16.336703097521767,-13.650242213039586,-26.099399052725847,36.44982575765749,50.435066406292165,76.94363826642355,2011
NIFTY SMALLCAP 100,2011-08-01,3707.74,14.02,2.12,3741.6066268288637,-0.905135953791246,-9.903876755112274,-6.359399526396137,-13.723723885709349,-12.414300894884756,-29.548727796447427,34.426901562677,56.68709240669521,76.93123034516984,2011
NIFTY SMALLCAP 100,2011-08-02,3649.66,13.8,2.09,3742.9040716217314,-2.4912225864589317,-8.470104064488194,-5.204868398700158,-11.371196221017843,-10.805390091131773,-29.187924354597406,38.17177490505965,59.18058120482457,79.74688053133715,2011
NIFTY SMALLCAP 100,2011-08-03,3635.0,13.76,1.9,3744.201966318387,-2.916561854855373,-7.460522696011007,-4.884456671251725,-9.96011004126548,-10.609353507565345,-28.631361760660244,38.72902338376891,59.82255845942228,80.47180192572215,2011
NIFTY SMALLCAP 100,2011-08-04,3607.07,13.64,1.88,3745.5003110748385,-3.6959097471043396,-6.743977799155553,-3.564388825279252,-8.668254289492584,-9.213017767883635,-28.07874535287643,39.80321978780561,62.948043703060904,81.869217952521,2011
NIFTY SMALLCAP 100,2011-08-05,3501.67,13.26,1.83,3746.799106047149,-6.542360535197169,-3.9369786416195707,-0.8644446792530402,-5.919175707590951,-6.480336525143715,-25.91392107194568,46.19024636816149,69.43772542815283,87.34346754548542,2011
NIFTY SMALLCAP 100,2011-08-08,3431.96,12.98,1.79,3750.698193820684,-8.498102949093816,0.323721721698389,1.1491975430949042,-3.1428105222671587,-4.644867655800178,-23.990955605543196,42.69542768563737,70.41865289805243,91.14878961293253,2011
NIFTY SMALLCAP 100,2011-08-09,3359.56,12.76,1.76,3751.9987912181496,-10.459459425644905,1.8913191013108843,1.9612687375727633,0.2988486587529371,-2.722380311707484,-20.288668754241634,46.39268237507292,74.09125004464869,95.26813035040303,2011
NIFTY SMALLCAP 100,2011-08-10,3437.72,13.06,1.8,3753.299839612603,-8.408063653267199,-1.604260963661952,-1.7910126479178001,-1.6513852204367963,-5.21333907357201,-22.100985536925634,43.064298430354995,70.13311148086522,90.82851424781542,2011
NIFTY SMALLCAP 100,2011-08-11,3415.99,12.98,1.78,3754.6013391604342,-9.018569711482371,-0.9783401005272196,-1.1662797607721265,-0.7901076993785061,-4.355691907763193,-21.6054496646653,43.974367606462536,68.82953404430341,92.04242401177989,2011
NIFTY SMALLCAP 100,2011-08-12,3418.36,12.99,1.79,3755.903290018084,-8.987006958223857,-1.0469932950303629,-2.9388361670508623,-0.8588913982143564,-4.422003533858354,-21.659801776290386,45.128073111082514,64.51895060789386,91.90927813337389,2011
NIFTY SMALLCAP 100,2011-08-16,3366.2,12.79,1.76,3761.1156096776303,-10.49995933816773,1.4654506565266567,-5.423028934703811,4.184243360465811,-1.6843918959063564,-20.91081932149009,48.5012774047888,68.15103083595749,94.88295407284177,2011
NIFTY SMALLCAP 100,2011-08-17,3338.8,12.62,1.74,3762.4198194329156,-11.259238462569146,2.225649934108054,-6.213310171319042,4.678327542829752,-0.45824847250509615,-21.190247993291,49.71995926680244,69.53096921049477,96.48226907871089,2011
NIFTY SMALLCAP 100,2011-08-18,3244.15,12.26,1.69,3763.724481437816,-13.804795861128715,5.208143889770822,-5.1646810412588895,8.734183067983903,2.655549219364084,-18.890926745064185,54.0881278609189,76.45762372270086,102.21475579119334,2011
NIFTY SMALLCAP 100,2011-08-19,3191.5,12.0,1.67,3765.0295958491542,-15.233070052927486,6.943756854143834,-5.6948143506188265,10.527964906783648,4.349052169826106,-17.552874823750585,58.854770484098395,79.14460285132381,105.55068149772833,2011
NIFTY SMALLCAP 100,2011-08-22,3242.72,12.19,1.69,3768.9476550908357,-13.962190596625659,4.584114570484044,-7.309295899738489,4.99518922386144,2.4695317511225223,-19.487343958158576,56.10660186510093,51.594957319780946,102.3039300340455,2011
NIFTY SMALLCAP 100,2011-08-23,3294.31,12.39,1.72,3770.254580697239,-12.623672235131183,2.027131629992329,-10.603434406598044,2.82729919163649,0.679656741472412,-19.262303790475087,52.339943721143435,49.22092942072847,99.1357826069799,2011
NIFTY SMALLCAP 100,2011-08-24,3276.04,12.29,1.71,3771.561959495009,-13.138375156412826,1.0451642837083774,-9.326503949890718,2.506379653484081,0.34828634571006933,-18.728098558015162,53.18952149546406,50.05311290460435,100.24633398859599,2011
NIFTY SMALLCAP 100,2011-08-25,3253.12,12.2,1.7,3772.8697916412957,-13.775980098565535,1.7570824316348599,-7.98525722998229,0.23147009639976623,-0.6031133189061566,-18.155493802872314,54.26882500491836,53.818488097580165,101.65717833956323,2011
NIFTY SMALLCAP 100,2011-08-26,3174.41,11.88,1.66,3774.178077293303,-15.891356078339419,4.28016544806753,-4.134941611197029,2.7167253127352797,1.861448269127175,-16.126146276000885,57.19614038514245,58.097095208243424,106.65730009671086,2011
NIFTY SMALLCAP 100,2011-08-29,3263.06,12.32,1.74,3778.1056568565014,-13.632378330177113,2.022028402787579,-7.097938744613952,3.6894816521914953,-3.149191249931038,-20.009132532040475,56.07895656224524,58.35596035623005,101.04288612529344,2011
NIFTY SMALLCAP 100,2011-08-30,3327.39,12.56,1.78,3779.4157581045174,-11.960201973947981,-0.5382597170755399,-9.833232653821767,1.6848040055418734,-4.787235641148168,-21.460964900417434,53.06140849134007,55.29438989718669,97.15602920006373,2011
NIFTY SMALLCAP 100,2011-09-02,3340.53,12.63,1.78,3783.348788234088,-11.704413550535405,-2.4241662251199614,-8.246595600099383,0.4256809548185414,-5.1273300943263544,-20.662290115640335,53.700161351641796,50.92964290097679,96.38051446926083,2011
NIFTY SMALLCAP 100,2011-09-05,3363.81,12.72,1.79,3787.285911251816,-11.181514181268769,-5.633790255692195,-8.499588264497692,-1.3796855351520976,-5.1507070851207315,-20.197633041105167,52.181603598300754,44.32741444968651,95.02141916457825,2011
NIFTY SMALLCAP 100,2011-09-06,3394.35,12.8,1.81,3788.599195857799,-10.40619963940352,-4.461826270125346,-9.06064489519347,-3.3776717191804084,-5.5901719033099155,-20.541488061042614,53.123572996302684,43.028856776702455,93.26675210275899,2011
NIFTY SMALLCAP 100,2011-09-07,3423.57,12.91,1.83,3789.912935860204,-9.666262578062476,-5.277239840283688,-9.836807776677558,-4.2782826114260875,-5.369249058731096,-19.773803368997868,51.81667090201163,41.80811258423223,91.61722996754848,2011
